edition,source_file,row_id,team_name,demand_text,level_1,level_2,normalized_scenario,user_role_guess,problem_type,request_type,strategic_relevance,decision_bucket,data_quality,notes,quality_reasons,exact_duplicate_flag,exact_duplicate_count
personal,WPS项目管理个人版需求聚类分析.md,personal-07391,姚的团队,围绕经营计划开展门店组织绩效管理、重要岗位PBC、职级职等体系的拉齐项目。,人力与组织管理,绩效与提成管理,,,,,,,valid,,,no,1
personal,WPS项目管理个人版需求聚类分析.md,personal-07392,三一的团队,规划日常，记录日常工作、学习、生活事项,个人规划与日程管理,个人规划与日程管理,,,,,,,valid,,,no,1
personal,WPS项目管理个人版需求聚类分析.md,personal-07393,ᅠᅠ的团队,多个项目进行进度管理,项目与任务管理,多项目组合管理,,,,,,,valid,,,no,1
personal,WPS项目管理个人版需求聚类分析.md,personal-07394,彭翔宇的团队,12345数据统计,数据分析与经营看板,统计汇总与经营分析,,,,,,,valid,,,no,1
personal,WPS项目管理个人版需求聚类分析.md,personal-07395,°    景行.ゝ的团队,啊实打,无,无,,,,,,,weak,,missing_level_1|missing_level_2,no,1
personal,WPS项目管理个人版需求聚类分析.md,personal-07396,郜洪伟的团队,软件开发进度跟踪,项目与任务管理,项目进度跟踪,,,,,,,valid,,,no,1
personal,WPS项目管理个人版需求聚类分析.md,personal-07397,杨超金的团队,无,无,无,,,,,,,invalid,,invalid_literal|missing_level_1|missing_level_2|very_short_text,yes,115
personal,WPS项目管理个人版需求聚类分析.md,personal-07398,白洋的团队,数据统计表,数据分析与经营看板,统计汇总与经营分析,,,,,,,valid,,,no,1
personal,WPS项目管理个人版需求聚类分析.md,personal-07399,卢同刚的团队,公司每日汇报模版,服务、工单与运维,报修管理,,,,,,,valid,,,no,1
personal,WPS项目管理个人版需求聚类分析.md,personal-07400,DEAR. JESSIE的团队,个人工作计划、工作任务、待办事项管理。,协同办公与流程审批,待办与提醒管理,,,,,,,valid,,,no,1
personal,WPS项目管理个人版需求聚类分析.md,personal-07401,迪曼智能的团队,音响产品公司,内容制作与直播运营,内容制作与直播运营,,,,,,,valid,,,no,1
personal,WPS项目管理个人版需求聚类分析.md,personal-07402,无与伦比的团队,项目施工,工程与施工管理,工程进度管理,,,,,,,valid,,,yes,3
personal,WPS项目管理个人版需求聚类分析.md,personal-07403,李晓晗的团队,解决新能源（光储充）数字化平台的运维及数据核查问题,数据分析与经营看板,数据治理与数据台账,,,,,,,valid,,,no,1
personal,WPS项目管理个人版需求聚类分析.md,personal-07404,yepeng的团队,掌握项目执行进度，节点把控，时间预警，数据统计,数据分析与经营看板,统计汇总与经营分析,,,,,,,valid,,,no,1
personal,WPS项目管理个人版需求聚类分析.md,personal-07405,小鱼的团队,根据“品牌、供应商名称、人员、专业组、产品类别、供应商性质属性、降本类型、预测的2026年采购额、预测的2026年的计划降本总额、计划降本比率、计划完成时间”作为列表头的基础降本任务信息，根据原采购价与降价后的单价预测定制相应的“预测降本金额”,供应链与仓储物流,供应商管理,,,,,,,valid,,,no,1
personal,WPS项目管理个人版需求聚类分析.md,personal-07406,覀__覀的团队,养殖数据统计,数据分析与经营看板,统计汇总与经营分析,,,,,,,valid,,,no,1
personal,WPS项目管理个人版需求聚类分析.md,personal-07407,附近的人的团队,临床试验,医疗临床与患者管理,医疗临床与患者管理,,,,,,,valid,,,no,1
personal,WPS项目管理个人版需求聚类分析.md,personal-07408,俞闻宇的团队,研发进度管理,研发与产品管理,研发项目管理,,,,,,,valid,,,no,1
personal,WPS项目管理个人版需求聚类分析.md,personal-07409,我爱手抓饼的团队,有一个别墅项目要跟进以及公司日常工作跟进,生产与制造管理,车间任务管理,,,,,,,valid,,,no,1
personal,WPS项目管理个人版需求聚类分析.md,personal-07410,Turbo.L的团队,投资,无,无,,,,,,,weak,,missing_level_1|missing_level_2|very_short_text,no,1
personal,WPS项目管理个人版需求聚类分析.md,personal-07411,Admin的团队,项目管理,项目与任务管理,项目台账管理,,,,,,,valid,,,yes,398
personal,WPS项目管理个人版需求聚类分析.md,personal-07412,weng的团队,无,无,无,,,,,,,invalid,,invalid_literal|missing_level_1|missing_level_2|very_short_text,yes,115
personal,WPS项目管理个人版需求聚类分析.md,personal-07413,宁缺毋滥的团队,项目管理,项目与任务管理,项目台账管理,,,,,,,valid,,,yes,398
personal,WPS项目管理个人版需求聚类分析.md,personal-07414,jalin的团队,IT,无,无,,,,,,,weak,,missing_level_1|missing_level_2|very_short_text|no_chinese_text,yes,2
personal,WPS项目管理个人版需求聚类分析.md,personal-07415,(ᖛ Δ ᖜ)的团队,计算工程量，汇总工程价,工程与施工管理,工程进度管理,,,,,,,valid,,,no,1
personal,WPS项目管理个人版需求聚类分析.md,personal-07416,"贫而不凡,滔滔不绝的团队",个人任务跟踪,项目与任务管理,甘特图与排期可视化,,,,,,,valid,,,no,1
personal,WPS项目管理个人版需求聚类分析.md,personal-07417,王超的团队,新项目开发,研发与产品管理,研发项目管理,,,,,,,valid,,,no,1
personal,WPS项目管理个人版需求聚类分析.md,personal-07418,搞不懂了的团队,APQP,研发与产品管理,产品开发管理,,,,,,,weak,,no_chinese_text,yes,5
personal,WPS项目管理个人版需求聚类分析.md,personal-07419,崔永丽~山氏沙发15024438396的团队,先看一下,无,无,,,,,,,weak,,missing_level_1|missing_level_2,yes,2
personal,WPS项目管理个人版需求聚类分析.md,personal-07420,期待的团队,项目管理,项目与任务管理,项目台账管理,,,,,,,valid,,,yes,398
personal,WPS项目管理个人版需求聚类分析.md,personal-07421,chenyuxi的团队,我先看下功能,项目与任务管理,甘特图与排期可视化,,,,,,,valid,,,no,1
personal,WPS项目管理个人版需求聚类分析.md,personal-07422,WANGSHENG的团队,fv,无,无,,,,,,,weak,,missing_level_1|missing_level_2|very_short_text|no_chinese_text,no,1
personal,WPS项目管理个人版需求聚类分析.md,personal-07423,一缕白发的团队,EXCEL的应用,项目与任务管理,项目复盘与总结,,,,,,,valid,,,no,1
personal,WPS项目管理个人版需求聚类分析.md,personal-07424,韩的团队,.,无,无,,,,,,,weak,,missing_level_1|missing_level_2|very_short_text|no_chinese_text,yes,10
personal,WPS项目管理个人版需求聚类分析.md,personal-07425,13。的团队,客服绩效,服务、工单与运维,客服工单管理,,,,,,,valid,,,no,1
personal,WPS项目管理个人版需求聚类分析.md,personal-07426,感觉の落差的团队,客户归档及库存数据分析,数据分析与经营看板,统计汇总与经营分析,,,,,,,valid,,,no,1
personal,WPS项目管理个人版需求聚类分析.md,personal-07427,赟的团队,建筑业，公司中标高标准农田建设项目后分包一部分，自营一部分,工程与施工管理,工程进度管理,,,,,,,valid,,,no,1
personal,WPS项目管理个人版需求聚类分析.md,personal-07428,李贺明的团队,不用,无,无,,,,,,,weak,,missing_level_1|missing_level_2|very_short_text,yes,9
personal,WPS项目管理个人版需求聚类分析.md,personal-07429,月漫的团队,PCB LAYOUT,无,无,,,,,,,weak,,missing_level_1|missing_level_2|no_chinese_text,no,1
personal,WPS项目管理个人版需求聚类分析.md,personal-07430,chichi的团队,党员材料,党建纪检与党务管理,党建纪检与党务管理,,,,,,,valid,,,no,1
personal,WPS项目管理个人版需求聚类分析.md,personal-07431,小白的团队,交付计划排版,生产与制造管理,生产交付协同,,,,,,,valid,,,no,1
personal,WPS项目管理个人版需求聚类分析.md,personal-07432,司马青珊的团队,写小说用来管理写作进度,项目与任务管理,项目进度跟踪,,,,,,,valid,,,no,1
personal,WPS项目管理个人版需求聚类分析.md,personal-07433,袁先生的团队,工地施工总进度计划及分部进度计划，工种的衔接问题,工程与施工管理,工程进度管理,,,,,,,valid,,,no,1
personal,WPS项目管理个人版需求聚类分析.md,personal-07434,安素利的团队,我想通过采购和销售管理项目数据,客户、销售与订单,商机与销售过程管理,,,,,,,valid,,,no,1
personal,WPS项目管理个人版需求聚类分析.md,personal-07435,敏敏侠的团队,我先试一试你这个功能,无,无,,,,,,,weak,,missing_level_1|missing_level_2,no,1
personal,WPS项目管理个人版需求聚类分析.md,personal-07436,liwei的团队,工作安排,生产与制造管理,车间任务管理,,,,,,,valid,,,yes,11
personal,WPS项目管理个人版需求聚类分析.md,personal-07437,雷哲的团队,科研活动过程中产生的发票，需要记录报销进度、项目经费使用等信息并存档,财务、合同与结算,应收应付与合同结算管理,,,,,,,valid,,,no,1
personal,WPS项目管理个人版需求聚类分析.md,personal-07438,雲中月的团队,地址收集,无,无,,,,,,,weak,,missing_level_1|missing_level_2,no,1
personal,WPS项目管理个人版需求聚类分析.md,personal-07439,Echo Dai的团队,项目管理,项目与任务管理,项目台账管理,,,,,,,valid,,,yes,398
personal,WPS项目管理个人版需求聚类分析.md,personal-07440,Q.Mr的团队,数据库,数据分析与经营看板,数据治理与数据台账,,,,,,,valid,,,yes,2
personal,WPS项目管理个人版需求聚类分析.md,personal-07441,K的团队,IT电脑资产盘点,协同办公与流程审批,台账与登记管理,,,,,,,valid,,,no,1
personal,WPS项目管理个人版需求聚类分析.md,personal-07442,Will 仔的团队,相关推进任务安排、倒排计划、任务进度实况,项目与任务管理,项目进度跟踪,,,,,,,valid,,,no,1
personal,WPS项目管理个人版需求聚类分析.md,personal-07443,李的团队,日常安排,个人规划与日程管理,个人规划与日程管理,,,,,,,valid,,,no,1
personal,WPS项目管理个人版需求聚类分析.md,personal-07444,陈玑航的团队,项目管理,项目与任务管理,项目台账管理,,,,,,,valid,,,yes,398
personal,WPS项目管理个人版需求聚类分析.md,personal-07445,Mr.王的团队,项目执行,项目与任务管理,项目复盘与总结,,,,,,,valid,,,no,1
personal,WPS项目管理个人版需求聚类分析.md,personal-07446,天是倒过来的海的团队,企业管理部,协同办公与流程审批,行政事务管理,,,,,,,valid,,,no,1
personal,WPS项目管理个人版需求聚类分析.md,personal-07447,事已至此的团队,项目统计,数据分析与经营看板,统计汇总与经营分析,,,,,,,valid,,,yes,3
personal,WPS项目管理个人版需求聚类分析.md,personal-07448,涛的团队,统筹资源调度,项目与任务管理,多项目组合管理,,,,,,,valid,,,no,1
personal,WPS项目管理个人版需求聚类分析.md,personal-07449,有你很好的团队,项目管理计划表,项目与任务管理,项目计划管理,,,,,,,valid,,,no,1
personal,WPS项目管理个人版需求聚类分析.md,personal-07450,当代书生的团队,1,无,无,,,,,,,invalid,,invalid_literal|digits_only|missing_level_1|missing_level_2|very_short_text|no_chinese_text,yes,365
personal,WPS项目管理个人版需求聚类分析.md,personal-07451,许联庆的团队,写1份年终工作汇报,项目与任务管理,项目复盘与总结,,,,,,,valid,,,no,1
personal,WPS项目管理个人版需求聚类分析.md,personal-07452,云梦的团队,产品开发,研发与产品管理,产品开发管理,,,,,,,valid,,,yes,17
personal,WPS项目管理个人版需求聚类分析.md,personal-07453,Vincent 李登亮的团队,日程规划,个人规划与日程管理,个人规划与日程管理,,,,,,,valid,,,no,1
personal,WPS项目管理个人版需求聚类分析.md,personal-07454,WPS_1753077205的团队,设计,工程与施工管理,装修装饰项目管理,,,,,,,weak,,very_short_text,no,1
personal,WPS项目管理个人版需求聚类分析.md,personal-07455,Delete隐身的团队,生产管理,生产与制造管理,排产管理,,,,,,,valid,,,yes,11
personal,WPS项目管理个人版需求聚类分析.md,personal-07456,yxj的团队,数据分析,数据分析与经营看板,统计汇总与经营分析,,,,,,,valid,,,yes,9
personal,WPS项目管理个人版需求聚类分析.md,personal-07457,龚杨庆的团队,任务统计,数据分析与经营看板,统计汇总与经营分析,,,,,,,valid,,,yes,2
personal,WPS项目管理个人版需求聚类分析.md,personal-07458,親愛なる的团队,给我规划一个铁路站场路基工程项目部和现场的春节复工方案,工程与施工管理,工程进度管理,,,,,,,valid,,,no,1
personal,WPS项目管理个人版需求聚类分析.md,personal-07459,J.的团队,库存表,供应链与仓储物流,库存管理,,,,,,,valid,,,yes,3
personal,WPS项目管理个人版需求聚类分析.md,personal-07460,LeBron James 的团队,咨询项目管理,项目与任务管理,项目台账管理,,,,,,,valid,,,yes,2
personal,WPS项目管理个人版需求聚类分析.md,personal-07461,曾煜能爸爸的团队,需要帮我解决每日库存的实时更新,供应链与仓储物流,库存管理,,,,,,,valid,,,no,1
personal,WPS项目管理个人版需求聚类分析.md,personal-07462,大姚的团队,能让办公室成员都能看到的设备故障记录和进行情况,服务、工单与运维,巡检管理,,,,,,,valid,,,no,1
personal,WPS项目管理个人版需求聚类分析.md,personal-07463,谢黄小笼包的团队,项目合同进展情况,财务、合同与结算,应收应付与合同结算管理,,,,,,,valid,,,no,1
personal,WPS项目管理个人版需求聚类分析.md,personal-07464,秋绪缝的团队,施工计划,工程与施工管理,工程进度管理,,,,,,,valid,,,yes,14
personal,WPS项目管理个人版需求聚类分析.md,personal-07465,Think的团队,多任务并行,项目与任务管理,多项目组合管理,,,,,,,valid,,,no,1
personal,WPS项目管理个人版需求聚类分析.md,personal-07466,张杰的团队,进度管理,项目与任务管理,项目进度跟踪,,,,,,,valid,,,yes,10
